Fecha,Job,Cell,Shift,Shifthour,Model,Components,Defulm,Quantitydefs,Estacion,Modo_de_Falla,Machine,Week,DATECODE,A2,Turno,Area,Mes,Año,Código_p/producción,Produccion,PPMs,Failure_Mode,Promedio_del_mes_actual,Promedio_del_mes_actual_(A1-2),Total_por_dia_por_area,Min_del_mes,Max_del_mes,PCB,Scrap,Total_Dias_del_mes,Dias_del_mes,Min_x_modo_de_falla,Total_x_dia_x_Modo_de_falla,Max_x_Modo_de_falla,Promedio_x_modo_de_falla,Comentarios
4/2/2020,6210801,SMT 2,1,1,M680C835D56N22SB00C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT232,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,35,17,55,10560220R,9.15448,22,22,2,43,54,9,
4/2/2020,6210801,SMT 2,1,1,M680C835D56N22SB00C,"J1,D2,D57",SM3,3,SMT,Comp. faltante de SMT  ,SMT-2,2014,2014SMT232,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,45,1,57,10560220R,13.73172,22,22,4,18,20,2,
4/2/2020,6210801,SMT 2,1,1,M680C835D56N22SB00C,"J1,D2,D57",SM3,12,SMT,Comp. faltante de SMT  ,SMT-2,2014,2014SMT232,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,35,17,55,10560220R,54.92688,22,22,4,18,20,2,
4/2/2020,6210801,SMT 2,1,1,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT232,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,35,17,55,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6210801,SMT 2,1,2,M680C835D56N22SB00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT232,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,13.73172,22,22,2,43,54,9,
4/2/2020,6210801,SMT 2,1,2,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT232,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,35,17,55,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6218835,SMT 0,1,2,LRA4P14-ML840-U-30LC,D7-D36,SM12,2,SMT,Falta de soldadura de pasta,SMT-0,2014,2014SMT03112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing Solder Paste,12,11,45,1,57,33176615-341,#N/A,22,22,1,3,3,0,
4/2/2020,6218835,SMT 0,1,2,LRA4P14-ML840-U-30LC,"D173,J4,D34,-D36",SM12,1,SMT,Falta de soldadura de pasta,SMT-0,2014,2014SMT03112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing Solder Paste,12,11,45,1,57,33176615-341,#N/A,22,22,1,3,3,0,
4/2/2020,6218835,SMT 0,1,2,LRA4P14-ML840-U-30LC,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-0,2014,2014SMT03212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,33176615-341,#N/A,22,22,2,43,54,9,
4/2/2020,6210801,SMT 2,1,3,M680C835D56N22SB00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2014,2014SMRT232,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,13.73172,22,22,2,43,54,9,
4/2/2020,6210801,SMT 2,1,3,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMRT232,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,35,17,55,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6233806,SMT 1,1,3,R10CC750D128N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT14312A,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,33173309-341,31.4658,22,22,2,43,54,9,
4/2/2020,6233806,SMT 1,1,3,R10CC750D128N2H150C,PCB,SM26,15,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT14312A,2,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,35,17,55,33173309-341,157.329,22,22,2,43,54,9,
4/2/2020,6233806,SMT 1,1,3,R10CC750D128N2H150C,PCB,SM27,1,SMT,PCB Pintado y/o rayado,SMT-1,2014,2014SMT131212A,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB Pintado y/o rayado,12,11,45,1,57,33173309-341,10.4886,22,22,1,1,6,0,
4/2/2020,6233806,SMT 1,1,5,R10CC750D128N2H150C,"D6,D14,D15,D173",SM26,1,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT14312A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,33173309-341,10.4886,22,22,2,43,54,9,
4/2/2020,6229830,SMT 0,1,5,HVL58-24V940-SL0C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-0,2014,2014SMT02112A,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,33168121-341,10.51164,22,22,2,43,54,9,
4/2/2020,6233806,SMT_2,1,6,R10CC750D128N2H150C,J1,SM25,2,SMT,Conector dañado,SMT-1,2014,2014SMT14312A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage Conector,12,11,45,1,57,33173309-341,20.9772,22,22,2,2,2,0,
4/2/2020,6213813,SMT 2,1,6,M680C835D56N22SB00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,13.73172,22,22,2,43,54,9,
4/2/2020,6213813,SMT 2,1,6,M680C835D56N22SB00C,"D1,D2",SM7,2,SMT,Comp. corrido,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,45,1,57,10560220R,9.15448,22,22,5,5,20,2,
4/2/2020,6213813,SMT 2,1,8,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6213813,SMT 2,1,8,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6213813,SMT 2,1,8,M680C835D56N22SB00C,D1,SM7,3,SMT,Comp. corrido,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,45,1,57,10560220R,13.73172,22,22,5,5,20,2,
4/2/2020,6213813,SMT 2,1,9,M680C835D56N22SB00C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT241,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,45,1,57,10560220R,4.57724,22,22,2,43,54,9,
4/2/2020,6229827,SMT 0,2,5,HVL58-24V940-SR0C,u5,SM3,3,AOI-SMT,Comp. faltante de SMT  ,SMT-0,2014,`2014smt04212a,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,45,1,57,33168121-341,15.76746,22,22,4,18,20,2,
4/2/2020,6222823,SMT 1,2,6,M10CC835D20N06A0C,led,SM4,3,AOI-SMT,Comp. desalineado,SMT-1,2014,2014smt142,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,45,1,57,33139428-371,4.85109,22,22,6,6,76,7,
4/2/2020,6222823,SMT 1,2,6,M10CC835D20N06A0C,led,SM4,3,AOI-SMT,Comp. desalineado,SMT-1,2014,2014smt142,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,35,17,55,33139428-371,4.85109,22,22,6,6,76,7,
4/2/2020,6220799,SMT 2,2,8,M140C835D22N4B00C,led,SM8,2,AOI-SMT,comp. levantado,SMT-2,2014,2014smt2411,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Lifted Component,12,11,45,1,57,R1100307-371,4.49256,22,22,2,2,8,1,
4/3/2020,6233842,SMT 2,1,1,R750C750D96N2H150C,"d17,d23,d27,d43,d55,",SM4,3,SMT,Comp. desalineado,SMT-2,2014,2014smt25312a,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,32,1,57,33173209-341,25.67541,22,22,6,17,76,7,
4/3/2020,6233842,SMT 2,1,1,R750C750D96N2H150C,"d17,d23,d27,d43,d55,",SM4,12,SMT,Comp. desalineado,SMT-2,2014,2014smt25312a,2,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,21,17,55,33173209-341,102.70164,22,22,6,17,76,7,
4/3/2020,6233842,SMT 2,1,1,R750C750D96N2H150C,pcb,SM26,2,SMT,PCB danado por guillotina,SMT-2,2014,2014smt25312a,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,17.11694,22,22,2,20,54,9,
4/3/2020,6235795,SMT_2,1,2,R750C950D96N2H150C,pcb,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014smt24112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,9.77511,22,22,2,20,54,9,
4/3/2020,6235795,SMT_2,1,2,R750C950D96N2H150C,d173,SM12,2,SMT,Falta de soldadura de pasta,SMT-2,2014,2014smt24112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing Solder Paste,12,11,32,1,57,33173209-341,19.55022,22,22,1,2,3,0,
4/3/2020,6235795,SMT_2,1,2,R750C950D96N2H150C,pcb,SM26,2,SMT,PCB danado por guillotina,SMT-2,2014,2014smt24112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,19.55022,22,22,2,20,54,9,
4/3/2020,6233842,SMT_2,1,3,R750C750D96N2H150C,pcb,SM26,2,SMT,PCB danado por guillotina,SMT-2,2014,501-2014smt25312a,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,17.11694,22,22,2,20,54,9,
4/3/2020,6233842,SMT_2,1,3,R750C750D96N2H150C,d23,SM17,1,SMT,Led dañado,SMT-2,2014,2014smt24212a,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,32,1,57,33173209-341,8.55847,22,22,1,2,3,0,
4/3/2020,6233842,SMT_2,1,3,R750C750D96N2H150C,d23,SM18,1,SMT,LED Invertido,SMT-2,2014,2014smt25312a,1,3,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Inverted LED,12,11,32,1,57,33173209-341,8.55847,22,22,1,1,8,0,
4/3/2020,6233842,SMT 2,1,5,R750C750D96N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2014,2014ASMT24212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,8.55847,22,22,2,20,54,9,
4/3/2020,6233842,SMT 2,1,5,R750C750D96N2H150C,PCB,SM27,3,SMT,PCB Pintado y/o rayado,SMT-2,2014,2014SMT24212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB Pintado y/o rayado,12,11,32,1,57,33173209-341,25.67541,22,22,1,6,6,0,
4/3/2020,6233842,SMT 2,1,5,R750C750D96N2H150C,PCB,SM27,3,SMT,PCB Pintado y/o rayado,SMT-2,2014,2014SMT24212A,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB Pintado y/o rayado,12,11,21,17,55,33173209-341,25.67541,22,22,1,6,6,0,
4/3/2020,6235795,SMT_2,1,5,R750C950D96N2H150C,D96,SM17,1,SMT,Led dañado,SMT-2,2014,2014SMT24212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,32,1,57,33173209-341,9.77511,22,22,1,2,3,0,
4/3/2020,6235795,SMT_2,1,5,R750C950D96N2H150C,"D2,D64,D67",SM4,2,SMT,Comp. desalineado,SMT-2,2014,2014SMT24212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,32,1,57,33173209-341,19.55022,22,22,6,17,76,7,
4/3/2020,6234877,SMT_2,1,6,R750C940D96N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT25112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,29.32533,22,22,2,20,54,9,
4/3/2020,6234877,SMT_2,1,6,R750C940D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2014,2014SMT25112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,21,17,55,33173209-341,19.55022,22,22,2,20,54,9,
4/3/2020,6234877,SMT_2,1,8,R750C940D96N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT15112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33173209-341,29.32533,22,22,2,20,54,9,
4/3/2020,6234877,SMT_2,1,8,R750C940D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT15112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,21,17,55,33173209-341,19.55022,22,22,2,20,54,9,
4/3/2020,6233837,SMT_2,1,8,M14CC835D108N2L50C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT151,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33149905,6.70592,22,22,2,20,54,9,
4/3/2020,6233838,SMT_2,1,8,M14CC840D108N2L10C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2014,2014SMT151,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,32,1,57,33149905,6.68258,22,22,2,20,54,9,
4/3/2020,6225951,SMT 2,2,7,M680C835D56N22SB00C,led,SM8,3,AOI-SMT,comp. levantado,SMT-2,2014,2014smt2521,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Lifted Component,12,11,32,1,57,10560220R,13.73172,22,22,2,5,8,1,
4/3/2020,6225951,SMT 2,2,7,M680C835D56N22SB00C,led,SM8,2,AOI-SMT,comp. levantado,SMT-2,2014,2014smt2521,2,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Lifted Component,12,11,21,17,55,10560220R,9.15448,22,22,2,5,8,1,
4/17/2020,6237814,SMT 2,1,5,R750C950D96N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173209-341,29.32533,22,22,2,53,54,9,
4/17/2020,6237814,SMT 2,1,5,R750C950D96N2H150C,PCB,SM26,14,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT22112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,136.85154,22,22,2,53,54,9,
4/17/2020,6237814,SMT 2,1,5,R750C950D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT23112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,19.55022,22,22,2,53,54,9,
4/17/2020,6237814,SMT 2,1,5,R750C950D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT21112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,19.55022,22,22,2,53,54,9,
4/17/2020,6224816,SMT_2,1,5,R10CC850D128N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2016,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,10.60447,22,22,2,53,54,9,
4/17/2020,6224816,SMT 2,1,5,R10CC850D128N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,31.81341,22,22,2,53,54,9,
4/17/2020,6224816,SMT_2,1,5,R10CC850D128N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,21.20894,22,22,2,53,54,9,
4/17/2020,6224816,SMT_2,1,5,R10CC850D128N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT25212A,1,2,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,31.81341,22,22,2,53,54,9,
4/17/2020,6224816,SMT_2,1,5,R10CC850D128N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT25112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173309-341,10.60447,22,22,2,53,54,9,
4/17/2020,6236795,SMT_2,1,5,R750C740D96N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT23112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173209-341,25.67541,22,22,2,53,54,9,
4/17/2020,6236795,SMT_2,1,5,R750C740D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT23112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,17.11694,22,22,2,53,54,9,
4/17/2020,6236795,SMT_2,1,5,R750C740D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,17.11694,22,22,2,53,54,9,
4/17/2020,6238795,SMT_2,1,5,R10CC740D128N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2016,2016SMT14112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,31.4658,22,22,2,53,54,9,
4/17/2020,6238795,SMT_2,1,5,R10CC740D128N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-1,2016,2016SMT14112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173309-341,20.9772,22,22,2,53,54,9,
4/17/2020,6238795,SMT_2,1,5,R10CC740D128N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2016,2016SMT13112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173309-341,10.4886,22,22,2,53,54,9,
4/17/2020,6234877,SMT_2,1,5,R750C940D96N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT23112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173209-341,9.77511,22,22,2,53,54,9,
4/17/2020,6238796,SMT_2,1,5,R750C850D96N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173209-341,8.64537,22,22,2,53,54,9,
4/17/2020,6224816,SMT 1,1,5,R10CC850D128N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2016,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173309-341,10.60447,22,22,2,53,54,9,
4/17/2020,6237802,SMT 2,1,5,R188C850D45N1S50C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33162811-341,#N/A,22,22,2,53,54,9,
4/17/2020,6236795,SMT_2,1,5,R750C740D96N2H150C,"D1, D94, D95, D95",SM26,3,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,26,1,57,33173209-341,25.67541,22,22,2,53,54,9,
4/17/2020,6236795,SMT_2,1,5,R750C740D96N2H150C,"D1, D94, D95, D95",SM26,1,SMT,PCB danado por guillotina,SMT-2,2016,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,27,17,55,33173209-341,8.55847,22,22,2,53,54,9,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D116,79,73,76,81,79",SM4,3,SMT,Comp. desalineado,SMT-1,2017,2016smt13112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173309-341,31.4658,22,22,6,76,76,7,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D116,79,73,76,81,79",SM4,3,SMT,Comp. desalineado,SMT-1,2017,2016smt13112a,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173309-341,31.4658,22,22,6,76,76,7,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,D104,SM4,1,SMT,Comp. desalineado,SMT-1,2017,2016SMT13112,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173309-341,10.4886,22,22,6,76,76,7,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D13, D69",SM4,2,SMT,Comp. desalineado,SMT-1,2017,2017SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173309-341,20.9772,22,22,6,76,76,7,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D41, D75",SM7,2,SMT,Comp. corrido,SMT-1,2017,2017SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,42,1,57,33173309-341,20.9772,22,22,5,9,20,2,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,PCB,SM7,3,SMT,Comp. corrido,SMT-1,2017,2017SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,42,1,57,33173309-341,31.4658,22,22,5,9,20,2,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,PCB,SM7,2,SMT,Comp. corrido,SMT-1,2017,2017SMT11112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,55,17,55,33173309-341,20.9772,22,22,5,9,20,2,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D28, D40",SM7,2,SMT,Comp. corrido,SMT-1,2017,2016SMT14112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,42,1,57,33173309-341,20.9772,22,22,5,9,20,2,
4/21/2020,6238795,SMT 1,1,4,R10CC740D128N2H150C,"D76, D52",SM4,2,SMT,Comp. desalineado,SMT-1,2017,2016SMT14112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173309-341,20.9772,22,22,6,76,76,7,
4/21/2020,6237814,SMT_2,1,4,R750C950D96N2H150C,D77,SM4,1,SMT,Comp. desalineado,SMT-2,2017,2016SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,9.77511,22,22,6,76,76,7,
4/21/2020,6237814,SMT_2,1,4,R750C950D96N2H150C,D96-D91,SM17,1,SMT,Led dañado,SMT-2,2017,2016SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,42,1,57,33173209-341,9.77511,22,22,1,1,3,0,
4/21/2020,6237814,SMT_2,1,4,R750C950D96N2H150C,PDTE ANALISIS,SM10,3,SMT,Faltante de goma,SMT-2,2017,2016SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing Glue,12,11,42,1,57,33173209-341,29.32533,22,22,3,3,3,0,
4/21/2020,6238796,SMT_2,1,4,R750C850D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,42,1,57,33173209-341,17.29074,22,22,2,2,54,9,
4/21/2020,6238796,SMT_2,1,4,R750C850D96N2H150C,"D92-D96, D1-D5",SM3,3,SMT,Comp. faltante de SMT  ,SMT-2,2017,2016SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,42,1,57,33173209-341,25.93611,22,22,4,4,20,2,
4/21/2020,6238796,SMT_2,1,4,R750C850D96N2H150C,"D92-D96, D1-D5",SM3,1,SMT,Comp. faltante de SMT  ,SMT-2,2017,2016SMT21112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,55,17,55,33173209-341,8.64537,22,22,4,4,20,2,
4/21/2020,6238796,SMT_2,1,4,R750C850D96N2H150C,J1,SM25,2,SMT,Conector dañado,SMT-2,2017,2016/17SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage Conector,12,11,42,1,57,33173209-341,17.29074,22,22,2,2,2,0,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D54,31,45,32,26,96,6",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2017SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,25.93611,22,22,6,76,76,7,
